Customer_ID,Order_Date,Country,Category,Channel,Payment_Method,Quantity,Unit_Price,Discount,Sales,Shipping_Cost,Returned,Rating
C10904,2025-11-26 09:14:57.297297300,Australia,Home & Kitchen,Mobile App,Mobile Payment,1,80.79,0.05,76.75,3,0,4
C10905,2025-11-26 17:59:38.378378380,Thailand,Sports,Website,Debit Card,4,77.68,0.05,295.18,0,0,5
C10906,2025-11-27 02:44:19.459459460,Canada,Beauty,Marketplace,Debit Card,3,35.18,0.2,84.43,3,0,3
C10907,2025-11-27 11:29:00.540540540,USA,Home & Kitchen,Website,PayPal,4,121.84,0.0,487.36,0,0,4
C10908,2025-11-27 20:13:41.621621624,USA,Home & Kitchen,Website,Mobile Payment,1,71.26,0.05,67.69,8,0,4
C10909,2025-11-28 04:58:22.702702704,Thailand,Home & Kitchen,Website,Mobile Payment,3,113.24,0.05,322.72,0,0,3
C10910,2025-11-28 13:43:03.783783784,USA,Clothing,Website,Credit Card,4,58.06,0.05,220.61,0,0,4
C10911,2025-11-28 22:27:44.864864864,India,Home & Kitchen,Website,PayPal,5,110.27,0.1,496.22,0,0,3
C10912,2025-11-29 07:12:25.945945948,Canada,Clothing,Mobile App,Credit Card,5,50.46,0.0,252.31,0,0,3
C10913,2025-11-29 15:57:07.027027028,USA,Home & Kitchen,Marketplace,Mobile Payment,1,95.41,0.0,95.41,5,0,3
C10914,2025-11-30 00:41:48.108108108,USA,Clothing,Website,Credit Card,3,71.49,0.1,193.02,0,0,3
C10915,2025-11-30 09:26:29.189189192,Australia,Home & Kitchen,Mobile App,Mobile Payment,2,92.41,0.05,175.59,0,1,5
C10916,2025-11-30 18:11:10.270270272,India,Home & Kitchen,Mobile App,Mobile Payment,3,85.66,0.05,244.14,0,0,1
C10917,2025-12-01 02:55:51.351351352,Germany,Sports,Marketplace,Credit Card,5,75.27,0.0,376.36,0,0,4
C10918,2025-12-01 11:40:32.432432432,USA,Beauty,Website,Credit Card,4,48.09,0.0,192.34,0,0,5
C10919,2025-12-01 20:25:13.513513516,USA,Electronics,Website,Debit Card,2,181.89,0.0,363.78,0,0,4
C10920,2025-12-02 05:09:54.594594596,Australia,Sports,Website,Debit Card,1,95.0,0.0,95.0,3,0,5
C10921,2025-12-02 13:54:35.675675676,Thailand,Clothing,Mobile App,Debit Card,2,49.86,0.1,89.74,5,0,5
C10922,2025-12-02 22:39:16.756756756,Germany,Sports,Marketplace,Mobile Payment,1,72.3,0.15,61.45,8,0,5
C10923,2025-12-03 07:23:57.837837840,USA,Beauty,Website,Credit Card,2,49.19,0.0,98.39,3,0,3
C10924,2025-12-03 16:08:38.918918920,India,Home & Kitchen,Website,PayPal,1,106.41,0.0,106.41,0,0,5
C10925,2025-12-04 00:53:20.000000000,Thailand,Electronics,Marketplace,Mobile Payment,1,234.82,0.0,234.82,0,0,5
C10926,2025-12-04 09:38:01.081081080,Germany,Home & Kitchen,Marketplace,PayPal,2,125.8,0.05,239.02,0,0,4
C10927,2025-12-04 18:22:42.162162164,UK,Clothing,Marketplace,Credit Card,2,54.93,0.0,109.87,0,0,3
C10928,2025-12-05 03:07:23.243243244,Germany,Clothing,Mobile App,Mobile Payment,1,42.78,0.15,36.36,3,1,4
C10929,2025-12-05 11:52:04.324324324,Thailand,Home & Kitchen,Website,PayPal,5,64.92,0.1,292.12,0,0,5
C10930,2025-12-05 20:36:45.405405408,Germany,Electronics,Mobile App,PayPal,2,217.59,0.2,348.14,0,0,4
C10931,2025-12-06 05:21:26.486486488,UK,Beauty,Mobile App,Debit Card,3,52.47,0.15,133.8,0,0,5
C10932,2025-12-06 14:06:07.567567568,UK,Sports,Website,Debit Card,4,59.81,0.05,227.3,0,0,2
C10933,2025-12-06 22:50:48.648648648,Germany,Clothing,Mobile App,Debit Card,1,44.6,0.05,42.37,3,0,5
C10934,2025-12-07 07:35:29.729729732,Australia,Electronics,Mobile App,Mobile Payment,1,133.84,0.0,133.84,0,1,3
C10935,2025-12-07 16:20:10.810810812,India,Home & Kitchen,Website,Credit Card,4,114.83,0.05,436.36,0,0,3
C10936,2025-12-08 01:04:51.891891892,Thailand,Electronics,Mobile App,Credit Card,5,165.23,0.15,702.25,0,1,4
C10937,2025-12-08 09:49:32.972972972,India,Sports,Mobile App,Debit Card,4,68.68,0.0,274.73,0,0,2
C10938,2025-12-08 18:34:14.054054056,UK,Electronics,Marketplace,Debit Card,2,189.35,0.15,321.89,0,0,1
C10939,2025-12-09 03:18:55.135135136,Thailand,Clothing,Website,Debit Card,4,70.82,0.0,283.28,0,0,3
C10940,2025-12-09 12:03:36.216216216,Thailand,Home & Kitchen,Website,PayPal,1,104.0,0.15,88.4,3,0,4
C10941,2025-12-09 20:48:17.297297300,USA,Clothing,Mobile App,Debit Card,4,62.18,0.15,211.41,0,0,5
C10942,2025-12-10 05:32:58.378378380,India,Clothing,Website,PayPal,3,45.26,0.1,122.21,0,0,5
C10943,2025-12-10 14:17:39.459459460,Australia,Beauty,Mobile App,Credit Card,2,42.37,0.1,76.26,3,0,4
C10944,2025-12-10 23:02:20.540540540,India,Electronics,Mobile App,Mobile Payment,4,216.14,0.05,821.32,0,0,1
C10945,2025-12-11 07:47:01.621621624,UK,Electronics,Website,Mobile Payment,1,248.63,0.15,211.34,0,0,4
C10946,2025-12-11 16:31:42.702702704,USA,Electronics,Mobile App,Mobile Payment,2,151.38,0.2,242.2,0,0,5
C10947,2025-12-12 01:16:23.783783784,Thailand,Sports,Mobile App,Mobile Payment,1,49.47,0.1,44.52,5,0,4
C10948,2025-12-12 10:01:04.864864864,USA,Sports,Website,PayPal,5,52.69,0.1,237.1,0,0,2
C10949,2025-12-12 18:45:45.945945948,USA,Clothing,Marketplace,PayPal,3,52.97,0.1,143.02,0,0,3
C10950,2025-12-13 03:30:27.027027028,Thailand,Clothing,Marketplace,Debit Card,5,70.09,0.15,297.89,0,0,5
C10951,2025-12-13 12:15:08.108108108,Thailand,Clothing,Mobile App,PayPal,3,38.77,0.05,110.51,0,1,4
C10952,2025-12-13 20:59:49.189189192,Germany,Electronics,Mobile App,Debit Card,4,183.55,0.15,624.06,0,0,5
C10953,2025-12-14 05:44:30.270270272,Australia,Sports,Mobile App,Debit Card,2,65.13,0.05,123.75,0,0,4
C10954,2025-12-14 14:29:11.351351352,Canada,Home & Kitchen,Marketplace,Mobile Payment,4,66.31,0.0,265.23,0,0,3
C10955,2025-12-14 23:13:52.432432432,Canada,Home & Kitchen,Mobile App,PayPal,3,91.36,0.05,260.39,0,0,4
C10956,2025-12-15 07:58:33.513513516,Germany,Clothing,Mobile App,PayPal,3,48.31,0.05,137.68,0,0,4
C10957,2025-12-15 16:43:14.594594596,USA,Electronics,Marketplace,Debit Card,3,170.34,0.0,511.01,0,0,1
C10958,2025-12-16 01:27:55.675675676,Germany,Electronics,Website,Debit Card,1,214.91,0.0,214.91,0,0,2
C10959,2025-12-16 10:12:36.756756756,India,Beauty,Marketplace,Credit Card,2,42.6,0.05,80.95,3,0,3
C10960,2025-12-16 18:57:17.837837840,Thailand,Electronics,Website,Credit Card,4,141.71,0.0,566.82,0,0,2
C10961,2025-12-17 03:41:58.918918920,USA,Clothing,Website,Debit Card,4,75.51,0.0,302.06,0,0,4
C10962,2025-12-17 12:26:40.000000000,India,Electronics,Website,Credit Card,5,206.12,0.1,927.56,0,0,5
C10963,2025-12-17 21:11:21.081081080,USA,Home & Kitchen,Marketplace,Credit Card,3,111.25,0.2,267.0,0,1,4
C10964,2025-12-18 05:56:02.162162164,Germany,Home & Kitchen,Marketplace,Debit Card,3,67.99,0.1,183.57,0,0,4
C10965,2025-12-18 14:40:43.243243244,Germany,Home & Kitchen,Mobile App,Debit Card,3,65.96,0.2,158.32,0,1,4
C10966,2025-12-18 23:25:24.324324324,Thailand,Beauty,Mobile App,PayPal,4,28.54,0.1,102.76,0,0,4
C10967,2025-12-19 08:10:05.405405408,USA,Home & Kitchen,Mobile App,Debit Card,5,74.89,0.0,374.47,0,0,1
C10968,2025-12-19 16:54:46.486486488,USA,Clothing,Marketplace,Debit Card,1,54.45,0.1,49.01,8,0,4
C10969,2025-12-20 01:39:27.567567568,Thailand,Clothing,Mobile App,Mobile Payment,2,74.53,0.1,134.15,0,0,4
C10970,2025-12-20 10:24:08.648648648,Thailand,Clothing,Website,PayPal,1,56.1,0.05,53.29,10,0,3
C10971,2025-12-20 19:08:49.729729732,India,Sports,Website,PayPal,4,63.22,0.0,252.89,0,0,5
C10972,2025-12-21 03:53:30.810810812,Thailand,Beauty,Mobile App,PayPal,3,43.73,0.1,118.08,0,0,4
C10973,2025-12-21 12:38:11.891891892,UK,Electronics,Mobile App,Mobile Payment,2,140.1,0.0,280.21,0,0,4
C10974,2025-12-21 21:22:52.972972972,Thailand,Electronics,Website,Debit Card,4,202.8,0.1,730.07,0,0,3
C10975,2025-12-22 06:07:34.054054056,Canada,Home & Kitchen,Website,PayPal,4,98.81,0.0,395.24,0,0,4
C10976,2025-12-22 14:52:15.135135136,Thailand,Clothing,Marketplace,PayPal,4,68.99,0.1,248.37,0,0,5
C10977,2025-12-22 23:36:56.216216216,USA,Electronics,Website,Credit Card,2,250.32,0.05,475.61,0,1,3
C10978,2025-12-23 08:21:37.297297300,India,Clothing,Mobile App,PayPal,2,48.16,0.0,96.32,5,0,3
C10979,2025-12-23 17:06:18.378378380,India,Clothing,Marketplace,Debit Card,5,58.12,0.05,276.08,0,0,4
C10980,2025-12-24 01:50:59.459459460,Thailand,Home & Kitchen,Website,Debit Card,5,120.26,0.1,541.16,0,0,3
C10981,2025-12-24 10:35:40.540540540,India,Beauty,Website,Credit Card,1,49.99,0.15,42.49,3,0,4
C10982,2025-12-24 19:20:21.621621624,UK,Electronics,Mobile App,PayPal,2,187.41,0.15,318.6,0,0,4
C10983,2025-12-25 04:05:02.702702704,UK,Electronics,Marketplace,PayPal,2,245.12,0.05,465.72,0,0,2
C10984,2025-12-25 12:49:43.783783784,Thailand,Beauty,Mobile App,PayPal,2,29.6,0.1,53.28,10,0,1
C10985,2025-12-25 21:34:24.864864864,Thailand,Clothing,Marketplace,Mobile Payment,5,74.34,0.0,371.72,0,0,4
C10986,2025-12-26 06:19:05.945945948,Australia,Clothing,Website,PayPal,4,40.44,0.0,161.78,0,0,3
C10987,2025-12-26 15:03:47.027027028,UK,Home & Kitchen,Mobile App,Debit Card,3,97.48,0.0,292.44,0,0,2
C10988,2025-12-26 23:48:28.108108108,USA,Electronics,Mobile App,Debit Card,5,238.2,0.1,1071.88,0,0,5
C10989,2025-12-27 08:33:09.189189192,Australia,Beauty,Marketplace,Mobile Payment,2,35.36,0.0,70.71,5,0,4
C10990,2025-12-27 17:17:50.270270272,Australia,Beauty,Website,Mobile Payment,5,41.22,0.0,206.11,0,0,4
C10991,2025-12-28 02:02:31.351351352,Thailand,Clothing,Marketplace,PayPal,1,50.99,0.1,45.89,5,0,3
C10992,2025-12-28 10:47:12.432432432,Germany,Home & Kitchen,Mobile App,Credit Card,2,122.99,0.1,221.37,0,1,4
C10993,2025-12-28 19:31:53.513513516,Thailand,Clothing,Website,Mobile Payment,1,70.21,0.05,66.7,5,0,4
C10994,2025-12-29 04:16:34.594594596,Australia,Home & Kitchen,Website,Mobile Payment,2,107.67,0.0,215.33,0,0,5
C10995,2025-12-29 13:01:15.675675676,Germany,Electronics,Marketplace,PayPal,5,200.04,0.05,950.19,0,0,5
C10996,2025-12-29 21:45:56.756756756,Canada,Sports,Website,PayPal,4,89.21,0.05,338.99,0,0,3
C10997,2025-12-30 06:30:37.837837840,Thailand,Electronics,Website,Mobile Payment,3,175.43,0.1,473.65,0,0,4
C10998,2025-12-30 15:15:18.918918920,Thailand,Sports,Website,Credit Card,1,70.93,0.0,70.93,10,0,4
C10999,2025-12-31 00:00:00.000000000,Thailand,Home & Kitchen,Marketplace,Mobile Payment,5,108.99,0.1,490.46,0,0,4
